id,accounting,amusement_park,aquarium,art_gallery,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,bus_station,cafe,campground,car_dealer,car_rental,car_repair,car_wash,cemetery,church,city_hall,clothing_store,convenience_store,courthouse,dentist,department_store,doctor,drugstore,electrician,electronics_store,embassy,fire_station,florist,funeral_home,furniture_store,gas_station,general_contractor,grocery_or_supermarket,gym,hair_care,hardware_store,health,hindu_temple,home_goods_store,hospital,insurance_agency,jewelry_store,laundry,lawyer,library,liquor_store,local_government_office,locksmith,lodging,mosque,movie_rental,movie_theater,moving_company,museum,night_club,painter,park,pet_store,pharmacy,physiotherapist,place_of_worship,plumber,police,post_office,primary_school,real_estate_agency,restaurant,roofing_contractor,school,secondary_school,shoe_store,shopping_mall,spa,stadium,storage,store,subway_station,supermarket,synagogue,taxi_stand,tourist_attraction,train_station,transit_station,travel_agency,university,veterinary_care,zoo
nyu_2451_34572.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.206,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,6,0,0,1,0,1,0,0,0,0,3,1,0,1,0,0,0,0,1,0,1,1,2,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
nyu_2451_34572.207,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,2,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,2,0,6,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0
nyu_2451_34572.209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,17,2,0,0,0,0,1,1,0,0,0,0,0,0,1,5,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,2,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.210,1,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,11,1,0,1,0,0,0,0,2,0,2,1,1,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
nyu_2451_34572.211,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.212,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,12,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.213,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,13,0,0,1,0,0,0,1,0,0,4,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nyu_2451_34572.214,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1,0,2,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
nyu_2451_34572.215,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,2,0,0,1,1,2,1,0,3,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
nyu_2451_34572.216,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,3,0,0,2,0,0,0,0,0,0,4,0,2,2,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
nyu_2451_34572.217,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,2,1,0,1,0,0,1,0,1,0,5,0,1,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nyu_2451_34572.218,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
nyu_2451_34572.219,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,1,2,0,0,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,2,0,3,1,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0
nyu_2451_34572.220,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,1,0,1,1,0,4,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,1,0,2,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,4,0,0
nyu_2451_34572.221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2,0,1,1,0,4,1,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,1,1,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,5,0,0
nyu_2451_34572.222,0,0,0,0,0,2,1,0,1,0,0,0,2,0,0,1,2,0,0,3,0,3,1,0,0,1,5,1,0,0,0,0,1,0,1,0,0,1,2,1,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,7,0,1,1,0,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0
nyu_2451_34572.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
nyu_2451_34572.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.225,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,1,1,3,1,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0
nyu_2451_34572.226,2,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,1,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
nyu_2451_34572.227,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,5,1,1,0,0,2,0,0,0,0,1,0,4,1,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nyu_2451_34572.228,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,4,0,0,0,3,2,0,2,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
nyu_2451_34572.229,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,3,0,1,0,0,0,0,3,1,0,1,0,6,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
nyu_2451_34572.23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,1,5,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0
nyu_2451_34572.230,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,2,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
nyu_2451_34572.231,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,19,2,0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nyu_2451_34572.232,1,0,0,0,0,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,19,1,0,1,0,0,0,0,1,0,0,1,1,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
nyu_2451_34572.233,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
nyu_2451_34572.234,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,1,1,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nyu_2451_34572.235,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,2,4,0,0,1,0,0,0,0,1,0,0,3,2,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,1,5,0,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0
nyu_2451_34572.237,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,1,0,0,1,0,2,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1,0,2,0,0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.238,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2,0,1,0,1,0,1,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.239,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,0,0,0,0,3,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0
nyu_2451_34572.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,12,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.240,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.241,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,2,0,1,3,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
nyu_2451_34572.242,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,2,0,0,0,0,0,0,7,0,0,1,0,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
nyu_2451_34572.243,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5,0,2,2,0,1,0,1,0,0,0,1,5,0,1,0,0,4,0,1,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
nyu_2451_34572.244,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,2,3,3,1,0,2,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
nyu_2451_34572.245,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,1,0,0,1,0,1,0,0,2,0,6,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0
nyu_2451_34572.246,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
nyu_2451_34572.247,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,5,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0
nyu_2451_34572.248,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
nyu_2451_34572.249,0,0,0,0,2,0,9,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,2,10,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nyu_2451_34572.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.250,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nyu_2451_34572.251,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
nyu_2451_34572.252,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,1,2,0,0,0,0,0,1,0,0,1,5,0,0,0,1,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0
nyu_2451_34572.253,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0,1,0,0,0,1,2,0,1,1,0,3,0,1,0,0,0,0,2,0,0,1,0,2,0,0,0,1,2,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
nyu_2451_34572.254,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
nyu_2451_34572.255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,1,0,0,1,0,0,1,1,4,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
nyu_2451_34572.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
nyu_2451_34572.257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nyu_2451_34572.258,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,2,1,0,0,0
nyu_2451_34572.259,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0,0,0,3,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0
nyu_2451_34572.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nyu_2451_34572.260,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,24,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
